Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
966,Success,18,17,0,2,8.545,0.013,0.296,0.034,0.524,0.345,4.165,3.167,,,,,,,,,,,,,,,,,,,,,,,,,
967,Success,19,18,1,1,13.925,0.019,0.199,0.024,0.418,0.275,0.861,0.529,4.779,6.821,,,,,,,,,,,,,,,,,,,,,,,
968,Success,20,20,1,3,76.604,0.006,0.194,0.025,0.411,0.051,0.852,0.098,1.703,0.199,6.276,15.538,51.251,,,,,,,,,,,,,,,,,,,,
969,Success,19,19,0,1,23.005,0.013,0.198,0.037,0.46,0.075,0.936,0.144,2.082,6.504,12.556,,,,,,,,,,,,,,,,,,,,,,
970,Success,18,18,1,1,15.077,0.019,0.214,0.073,0.428,0.131,0.944,5.737,7.529,,,,,,,,,,,,,,,,,,,,,,,,
971,Success,17,18,1,1,10.722,0.023,0.206,0.155,0.518,1.661,1.114,,7.044,,,,,,,,,,,,,,,,,,,,,,,,
972,Success,18,20,5,0,61.47,0.005,0.213,0.018,0.439,0.309,1.011,19.388,2.017,,6.902,,31.168,,,,,,,,,,,,,,,,,,,,
973,Success,17,18,1,0,8.288,0.01,0.202,0.177,0.518,1.655,1.07,,4.655,,,,,,,,,,,,,,,,,,,,,,,,
974,Success,18,19,0,0,21.1,0.017,0.209,0.09,0.436,0.378,0.89,3.102,1.742,,14.236,,,,,,,,,,,,,,,,,,,,,,
975,Success,18,19,2,4,51.016,0.05,0.196,0.092,0.378,0.164,1,10.159,1.993,,36.984,,,,,,,,,,,,,,,,,,,,,,
976,Success,19,17,0,1,12.047,0.015,0.21,0.027,0.419,0.387,3.617,0.732,,6.64,,,,,,,,,,,,,,,,,,,,,,,
977,Success,21,16,1,0,43.68,0.021,0.211,0.038,1.254,0.239,,0.459,,1.014,,2.236,,38.207,,,,,,,,,,,,,,,,,,,
978,Success,21,20,0,0,80.513,0.015,0.211,0.027,0.418,0.162,0.835,0.336,1.959,0.679,6.719,1.582,31.317,36.252,,,,,,,,,,,,,,,,,,,
979,Success,18,18,1,0,10.11,0.017,0.222,0.081,0.511,0.157,1.031,3.459,4.631,,,,,,,,,,,,,,,,,,,,,,,,
980,Success,19,17,1,0,10.408,0.017,0.195,0.128,0.53,0.148,2.321,0.286,,6.783,,,,,,,,,,,,,,,,,,,,,,,
981,Success,18,18,0,1,10.119,0.017,0.223,0.165,0.427,0.355,0.837,3.139,4.955,,,,,,,,,,,,,,,,,,,,,,,,
982,Success,17,17,1,3,6.707,0.027,0.187,0.067,0.563,1.652,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Success,18,18,1,1,14.285,0.008,0.196,0.072,0.385,0.295,0.789,5.494,7.046,,,,,,,,,,,,,,,,,,,,,,,,
984,Success,16,21,1,1,128.306,0.048,0.21,1.476,0.418,,0.825,,1.66,,8.585,,18.339,,96.746,,,,,,,,,,,,,,,,,,
985,Success,17,19,3,1,24.066,0.02,0.215,0.042,0.541,5.563,1.075,,2.18,,14.428,,,,,,,,,,,,,,,,,,,,,,
986,Success,17,23,0,3,891.728,0.038,0.189,0.087,0.415,1.574,0.841,,1.706,,8.227,,18.605,,39.447,,105.592,,715.006,,,,,,,,,,,,,,
987,Success,18,18,1,2,12.504,0.047,0.198,0.1,0.411,0.348,0.839,3.249,7.312,,,,,,,,,,,,,,,,,,,,,,,,
988,Success,17,21,1,1,137.481,0.038,0.199,0.067,0.394,2.775,0.892,,1.786,,8.931,,18.647,,103.752,,,,,,,,,,,,,,,,,,
989,Success,18,18,0,0,9.91,0.055,0.194,0.11,0.419,0.374,0.96,3.135,4.663,,,,,,,,,,,,,,,,,,,,,,,,
990,Success,16,17,0,1,5.312,0.085,0.215,0.85,0.582,,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Success,20,16,0,0,16.756,0.017,0.212,0.034,1.256,0.064,,0.123,,0.246,,14.803,,,,,,,,,,,,,,,,,,,,,
992,Success,17,17,0,1,4.814,0.043,0.2,0.1,0.486,1.56,2.425,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Success,17,16,2,1,4.177,0.031,0.222,0.102,1.936,1.885,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Success,17,17,3,2,13.106,0.005,0.211,0.095,0.408,9.768,2.619,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Success,17,17,0,3,8.614,0.042,0.205,0.084,0.402,1.572,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Success,20,20,1,0,71.572,0.01,0.233,0.014,0.447,0.187,0.902,0.387,1.856,0.791,6.593,26.722,33.43,,,,,,,,,,,,,,,,,,,,
997,Success,20,17,0,1,19.678,0.009,0.211,0.041,0.415,0.075,3.569,0.158,,0.342,,14.857,,,,,,,,,,,,,,,,,,,,,
998,Success,17,19,1,0,20.429,0.019,0.199,0.149,0.386,2.774,0.94,,1.859,,14.103,,,,,,,,,,,,,,,,,,,,,,
999,Success,17,17,1,0,5.949,0.057,0.221,0.124,0.401,2.773,2.374,,,,,,,,,,,,,,,,,,,,,,,,,,
