Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
968,Success,19,19,1,3,29.697,0.006,0.189,0.027,0.376,0.05,0.835,0.096,2.042,6.677,19.4,,,,,,,,,,,,,,,,,,,,,,
969,Success,18,20,0,1,38.74,0.013,0.194,0.024,0.376,0.209,1.012,3.08,2.058,,5.85,,25.924,,,,,,,,,,,,,,,,,,,,
970,Success,19,19,1,1,32.017,0.011,0.204,0.034,0.391,0.062,0.82,0.477,2.372,11.256,16.39,,,,,,,,,,,,,,,,,,,,,,
971,Success,19,19,1,1,26.784,0.011,0.202,0.036,0.395,0.067,1.112,0.331,2.29,6.706,15.633,,,,,,,,,,,,,,,,,,,,,,
972,Success,18,20,5,0,53.536,0.01,0.195,0.018,0.389,0.068,0.854,19.225,2.074,,5.852,,24.85,,,,,,,,,,,,,,,,,,,,
973,Success,19,18,1,0,14.182,0.008,0.187,0.014,0.431,0.081,1.021,0.072,5.625,6.744,,,,,,,,,,,,,,,,,,,,,,,
974,Success,19,19,0,0,23.392,0.013,0.187,0.087,0.39,0.166,0.909,0.319,2.053,6.432,12.836,,,,,,,,,,,,,,,,,,,,,,
975,Success,20,19,2,4,88.256,0.01,0.188,0.051,0.38,0.156,0.759,0.314,1.987,0.629,35.501,48.282,,,,,,,,,,,,,,,,,,,,,
976,Success,21,20,0,1,101.277,0.015,0.2,0.027,0.438,0.049,1.075,0.726,2.224,1.466,7.988,3.268,44.988,38.814,,,,,,,,,,,,,,,,,,,
977,Success,22,18,1,0,112.282,0.006,0.202,0.04,0.428,0.068,0.941,0.158,4.896,0.289,,0.677,,6.401,,98.175,,,,,,,,,,,,,,,,,
978,Success,24,21,0,0,643.233,0.006,0.194,0.027,0.421,0.057,0.932,0.109,2.034,0.706,4.974,1.514,12.644,4.854,80.663,9.902,,22.885,,501.31,,,,,,,,,,,,,
979,Success,18,19,1,0,22.546,0.01,0.19,0.02,0.424,0.038,0.861,3.44,2.054,,15.508,,,,,,,,,,,,,,,,,,,,,,
980,Success,17,18,1,0,8.093,0.015,0.197,0.047,0.502,1.654,0.991,,4.687,,,,,,,,,,,,,,,,,,,,,,,,
981,Success,20,19,0,1,31.763,0.011,0.2,0.02,0.417,0.306,0.896,0.604,1.903,1.212,11.728,14.464,,,,,,,,,,,,,,,,,,,,,
982,Success,18,18,1,3,13.605,0.004,0.183,0.067,0.428,0.221,0.923,3.255,8.523,,,,,,,,,,,,,,,,,,,,,,,,
983,Success,19,19,1,1,31.195,0.008,0.193,0.027,0.428,0.086,0.803,0.535,1.944,11.221,15.951,,,,,,,,,,,,,,,,,,,,,,
984,Success,18,24,1,1,1555.412,0.029,0.196,0.083,0.397,0.322,0.881,5.426,1.657,,9.348,,20.731,,48.384,,63.014,,183.388,,1221.556,,,,,,,,,,,,
985,Success,18,21,3,1,99.645,0.002,0.195,0.037,0.451,0.056,1.067,10.995,2.46,,5.919,,13.225,,65.237,,,,,,,,,,,,,,,,,,
986,Success,18,24,0,3,1861.236,0.028,0.186,0.05,0.359,0.325,0.866,3.087,1.769,,5.38,,12.173,,28.086,,76.198,,222.873,,1509.856,,,,,,,,,,,,
987,Success,19,19,1,2,29.086,0.006,0.188,0.02,0.376,0.24,0.829,0.476,1.64,6.804,18.507,,,,,,,,,,,,,,,,,,,,,,
988,Success,18,22,1,1,278.825,0.002,0.185,0.068,0.379,0.137,0.865,5.423,2.796,,9.161,,14.31,,25.906,,219.594,,,,,,,,,,,,,,,,
989,Success,20,19,0,0,31.503,0.024,0.19,0.096,0.389,0.179,0.822,0.344,2.123,1.422,11.153,14.761,,,,,,,,,,,,,,,,,,,,,
990,Success,18,19,0,1,23.583,0.007,0.202,0.102,0.492,0.337,1.142,3.079,2.208,,16.014,,,,,,,,,,,,,,,,,,,,,,
991,Success,19,18,0,0,13.234,0.011,0.193,0.02,0.42,0.063,1.045,0.169,4.829,6.483,,,,,,,,,,,,,,,,,,,,,,,
992,Success,17,17,0,1,4.601,0.006,0.191,0.017,0.386,1.567,2.435,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Success,18,17,2,1,8.154,0.019,0.215,0.101,0.432,0.193,3.517,3.677,,,,,,,,,,,,,,,,,,,,,,,,,
994,Success,19,18,3,2,48.111,0.005,0.192,0.072,0.393,0.088,1.03,0.252,5.136,40.943,,,,,,,,,,,,,,,,,,,,,,,
995,Success,19,19,0,3,39.864,0.015,0.197,0.061,0.392,0.111,0.799,0.751,1.579,6.487,29.472,,,,,,,,,,,,,,,,,,,,,,
996,Success,20,19,1,0,44.228,0.006,0.223,0.014,0.393,0.031,0.892,0.369,1.827,0.746,13.895,25.832,,,,,,,,,,,,,,,,,,,,,
997,Success,22,19,0,1,118.62,0.009,0.207,0.02,0.433,0.068,0.893,0.132,2.222,0.338,15.8,0.729,,2.308,,95.461,,,,,,,,,,,,,,,,,
998,Success,20,21,1,0,111.999,0.007,0.207,0.033,0.393,0.174,0.839,0.361,1.833,0.724,5.099,26.512,12.289,,63.528,,,,,,,,,,,,,,,,,,
999,Success,18,18,1,0,12.244,0.023,0.207,0.064,0.38,0.238,1.147,5.455,4.729,,,,,,,,,,,,,,,,,,,,,,,,
