Seed,Pass/Fail,log2traces inner hash,log2traces outer hash,log2 hypotheses inner hash,log2 hypotheses outer hash,total time,inner time - 15,outer time - 15,inner time - 16,outer time - 16,inner time - 17,outer time - 17,inner time - 18,outer time - 18,inner time - 19,outer time - 19,inner time - 20,outer time - 20,inner time - 21,outer time - 21,inner time - 22,outer time - 22,inner time - 23,outer time - 23,inner time - 24,outer time - 24,inner time - 25,outer time - 25,inner time - 26,outer time - 26,inner time - 27,outer time - 27,inner time - 28,outer time - 28,inner time - 29,outer time - 29,inner time - 30,outer time - 30
770,Success,17,18,0,2,4.905,0.01,0.09,0.021,0.297,0.635,0.59,,3.262,,,,,,,,,,,,,,,,,,,,,,,,
771,Success,18,17,0,1,3.269,0.003,0.084,0.015,0.223,0.119,1.603,1.221,,,,,,,,,,,,,,,,,,,,,,,,,
772,Success,16,17,0,1,1.891,0.012,0.096,0.352,0.29,,1.142,,,,,,,,,,,,,,,,,,,,,,,,,,
773,Success,16,18,0,1,3.579,0.02,0.099,0.35,0.295,,0.575,,2.241,,,,,,,,,,,,,,,,,,,,,,,,
774,Success,19,19,0,1,9.999,0.018,0.096,0.03,0.241,0.056,0.542,0.139,1.039,2.446,5.393,,,,,,,,,,,,,,,,,,,,,,
775,Success,17,16,1,2,2.689,0.028,0.081,0.054,1.416,1.109,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Success,17,19,0,0,7.036,0.016,0.084,0.066,0.284,0.634,0.57,,1.12,,4.262,,,,,,,,,,,,,,,,,,,,,,
777,Success,19,17,0,1,4.283,0.007,0.082,0.067,0.288,0.078,1.144,0.15,,2.467,,,,,,,,,,,,,,,,,,,,,,,
778,Success,18,19,1,0,7.641,0.005,0.095,0.042,0.271,0.083,0.583,1.348,1.078,,4.135,,,,,,,,,,,,,,,,,,,,,,
779,Success,17,22,2,1,69.923,0.006,0.087,0.07,0.244,1.296,0.489,,0.992,,1.989,,4.981,,11.066,,48.704,,,,,,,,,,,,,,,,
780,Success,16,17,0,1,1.843,0.005,0.093,0.354,0.246,,1.145,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Success,17,18,0,3,5.528,0.013,0.082,0.057,0.209,0.633,0.535,,3.999,,,,,,,,,,,,,,,,,,,,,,,,
782,Success,19,18,0,1,5.812,0.017,0.092,0.051,0.223,0.094,0.452,0.256,2.169,2.458,,,,,,,,,,,,,,,,,,,,,,,
783,Success,16,19,0,4,14.663,0.008,0.086,0.351,0.22,,0.634,,1.043,,12.321,,,,,,,,,,,,,,,,,,,,,,
784,Success,19,16,3,1,16.15,0.004,0.092,0.017,0.604,0.03,,0.325,,15.078,,,,,,,,,,,,,,,,,,,,,,,
785,Success,17,17,1,1,2.323,0.013,0.106,0.072,0.277,0.702,1.153,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Success,18,20,0,4,52.314,0.005,0.081,0.082,0.279,0.083,0.64,1.226,1.119,,2.208,,46.591,,,,,,,,,,,,,,,,,,,,
787,Success,17,18,2,0,4.203,0.025,0.087,0.046,0.218,1.347,0.434,,2.044,,,,,,,,,,,,,,,,,,,,,,,,
788,Success,19,17,4,4,10.998,0.009,0.086,0.017,0.265,0.094,2.422,0.177,,7.929,,,,,,,,,,,,,,,,,,,,,,,
789,Success,20,17,1,3,11.573,0.008,0.093,0.015,0.227,0.057,1.662,0.259,,0.488,,8.764,,,,,,,,,,,,,,,,,,,,,
790,Success,18,20,1,1,20.186,0.007,0.091,0.039,0.222,0.072,0.541,1.35,1.097,,2.212,,14.554,,,,,,,,,,,,,,,,,,,,
791,Success,16,17,0,1,2.29,0.003,0.094,0.352,0.28,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Success,16,16,2,2,1.798,0.007,0.089,0.696,1.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Success,17,18,0,1,3.752,0.012,0.084,0.021,0.271,0.64,0.513,,2.211,,,,,,,,,,,,,,,,,,,,,,,,
794,Success,16,16,2,1,1.443,0.019,0.091,0.481,0.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Success,16,18,0,2,6.039,0.034,0.1,0.353,0.243,,0.475,,4.833,,,,,,,,,,,,,,,,,,,,,,,,
796,Success,16,16,2,0,1.819,0.014,0.096,1.135,0.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Success,20,17,0,1,7.431,0.017,0.089,0.034,0.241,0.068,1.534,0.129,,0.259,,5.06,,,,,,,,,,,,,,,,,,,,,
798,Success,18,20,0,1,20.429,0.015,0.085,0.042,0.26,0.084,0.621,1.218,1.086,,2.167,,14.852,,,,,,,,,,,,,,,,,,,,
799,Success,21,17,1,1,23.329,0.008,0.09,0.048,0.223,0.161,1.53,0.308,,0.657,,1.351,,18.952,,,,,,,,,,,,,,,,,,,
800,Success,17,17,1,0,2.57,0.025,0.097,0.046,0.251,1.098,1.052,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Success,18,16,1,3,2.816,0.015,0.092,0.028,1.199,0.059,,1.423,,,,,,,,,,,,,,,,,,,,,,,,,
802,Success,20,17,1,0,7.711,0.007,0.091,0.052,0.239,0.085,1.049,0.172,,0.362,,5.654,,,,,,,,,,,,,,,,,,,,,
803,Success,16,17,2,1,2.65,0.015,0.117,0.686,0.296,,1.535,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Success,17,20,0,0,15.945,0.026,0.091,0.048,0.233,0.632,0.463,,0.914,,2.166,,11.372,,,,,,,,,,,,,,,,,,,,
805,Success,17,18,1,2,6.928,0.019,0.108,0.025,0.269,1.122,0.527,,4.858,,,,,,,,,,,,,,,,,,,,,,,,
806,Success,17,16,1,0,1.511,0.019,0.097,0.065,0.584,0.746,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Success,19,20,2,2,23.396,0.012,0.095,0.044,0.23,0.08,0.488,0.143,0.961,5.043,2.172,,14.127,,,,,,,,,,,,,,,,,,,,
808,Success,17,18,4,1,6.717,0.009,0.111,0.039,0.268,3.476,0.529,,2.287,,,,,,,,,,,,,,,,,,,,,,,,
809,Success,17,18,0,1,4.424,0.041,0.085,0.018,0.234,0.635,0.436,,2.975,,,,,,,,,,,,,,,,,,,,,,,,
810,Success,17,18,0,0,3.529,0.008,0.1,0.015,0.218,0.636,0.483,,2.069,,,,,,,,,,,,,,,,,,,,,,,,
811,Success,17,17,0,1,2.131,0.007,0.107,0.018,0.242,0.635,1.122,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Success,16,18,0,1,4.203,0.015,0.097,0.35,0.266,,0.513,,2.962,,,,,,,,,,,,,,,,,,,,,,,,
813,Success,17,19,1,1,8.987,0.025,0.107,0.048,0.277,0.703,0.544,,1.071,,6.214,,,,,,,,,,,,,,,,,,,,,,
814,Success,16,17,0,0,1.766,0.013,0.102,0.35,0.251,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Success,15,17,2,1,2.763,0.63,0.099,,0.27,,1.764,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Success,16,17,1,2,2.692,0.009,0.102,0.611,0.238,,1.732,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Success,16,21,1,2,52.825,0.014,0.088,0.61,0.307,,0.544,,1.082,,2.21,,9.273,,38.695,,,,,,,,,,,,,,,,,,
818,Success,21,16,0,1,12.676,0.008,0.089,0.028,0.853,0.052,,0.097,,0.191,,0.393,,10.965,,,,,,,,,,,,,,,,,,,
819,Success,16,17,1,3,3.665,0.013,0.098,0.39,0.24,,2.923,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Success,16,17,1,2,2.774,0.046,0.098,0.389,0.258,,1.983,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Success,18,15,0,0,1.691,0.012,0.292,0.042,,0.119,,1.226,,,,,,,,,,,,,,,,,,,,,,,,,
822,Success,18,19,0,1,9.367,0.01,0.092,0.025,0.225,0.153,0.49,1.238,0.994,,6.138,,,,,,,,,,,,,,,,,,,,,,
823,Success,16,16,2,1,1.204,0.01,0.089,0.494,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Success,20,16,0,2,6.586,0.005,0.104,0.009,0.951,0.045,,0.086,,0.324,,5.062,,,,,,,,,,,,,,,,,,,,,
825,Success,16,17,2,2,2.419,0.036,0.104,0.716,0.269,,1.292,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Success,17,17,1,1,2.62,0.016,0.093,0.045,0.233,1.105,1.128,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Success,17,16,0,2,1.533,0.028,0.087,0.087,0.698,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Success,20,18,3,1,28.096,0.023,0.105,0.063,0.271,0.116,0.556,0.232,2.996,0.502,,23.231,,,,,,,,,,,,,,,,,,,,,
829,Success,18,21,0,2,64.961,0.012,0.079,0.015,0.242,0.041,0.527,1.227,1.062,,2.18,,7.194,,52.382,,,,,,,,,,,,,,,,,,
830,Success,18,15,2,3,3.118,0.019,0.606,0.034,,0.063,,2.395,,,,,,,,,,,,,,,,,,,,,,,,,
831,Success,17,19,1,4,22.105,0.007,0.088,0.024,0.221,0.71,0.565,,1.134,,19.356,,,,,,,,,,,,,,,,,,,,,,
832,Success,18,18,0,1,4.586,0.008,0.092,0.078,0.294,0.144,0.542,1.222,2.205,,,,,,,,,,,,,,,,,,,,,,,,
833,Success,16,18,0,1,4.399,0.02,0.083,0.352,0.361,,0.581,,3.002,,,,,,,,,,,,,,,,,,,,,,,,
834,Success,18,16,1,2,2.628,0.021,0.091,0.058,0.99,0.111,,1.357,,,,,,,,,,,,,,,,,,,,,,,,,
835,Success,16,17,1,2,3.24,0.003,0.091,0.388,0.25,,2.507,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Success,16,17,2,0,2.559,0.01,0.094,1.128,0.248,,1.078,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Success,16,18,1,1,4.394,0.008,0.088,0.609,0.245,,0.483,,2.961,,,,,,,,,,,,,,,,,,,,,,,,
838,Success,18,16,1,1,2.536,0.021,0.098,0.048,0.86,0.087,,1.422,,,,,,,,,,,,,,,,,,,,,,,,,
839,Success,16,16,1,1,1.129,0.014,0.091,0.405,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Success,16,17,1,0,2.047,0.017,0.096,0.621,0.234,,1.078,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Success,18,18,0,3,7.856,0.007,0.082,0.06,0.237,0.166,0.508,1.212,5.584,,,,,,,,,,,,,,,,,,,,,,,,
842,Success,20,16,1,2,7.467,0.012,0.097,0.024,1.011,0.045,,0.085,,0.617,,5.576,,,,,,,,,,,,,,,,,,,,,
843,Success,18,17,1,0,3.049,0.017,0.101,0.049,0.218,0.102,1.147,1.414,,,,,,,,,,,,,,,,,,,,,,,,,
844,Success,16,17,5,1,6.781,0.009,0.088,4.821,0.304,,1.559,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Success,16,21,2,2,49.919,0.015,0.101,1.132,0.246,,0.479,,1.087,,2.505,,7.268,,37.084,,,,,,,,,,,,,,,,,,
846,Success,20,17,2,1,14.274,0.022,0.086,0.049,0.256,0.157,1.529,0.291,,0.595,,11.29,,,,,,,,,,,,,,,,,,,,,
847,Success,19,17,1,0,4.466,0.01,0.092,0.022,0.258,0.053,1.057,0.111,,2.863,,,,,,,,,,,,,,,,,,,,,,,
848,Success,17,18,1,0,4.031,0.008,0.082,0.084,0.215,1.094,0.51,,2.037,,,,,,,,,,,,,,,,,,,,,,,,
849,Success,18,18,5,1,16.142,0.009,0.103,0.017,0.269,0.031,0.526,11.772,3.415,,,,,,,,,,,,,,,,,,,,,,,,
850,Success,18,18,1,0,5.192,0.022,0.085,0.043,0.215,0.112,0.535,2.127,2.054,,,,,,,,,,,,,,,,,,,,,,,,
851,Success,17,17,3,2,3.658,0.009,0.083,0.017,0.213,1.469,1.868,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Success,17,18,1,1,4.989,0.012,0.104,0.022,0.259,1.108,0.51,,2.973,,,,,,,,,,,,,,,,,,,,,,,,
853,Success,20,18,2,1,14.604,0.017,0.09,0.032,0.274,0.103,0.548,0.195,2.161,0.43,,10.755,,,,,,,,,,,,,,,,,,,,,
854,Success,19,19,1,0,9.35,0.005,0.084,0.085,0.215,0.174,0.437,0.333,1.048,2.868,4.1,,,,,,,,,,,,,,,,,,,,,,
855,Success,17,16,0,2,1.753,0.025,0.108,0.046,0.932,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Success,19,16,2,0,6.11,0.009,0.086,0.064,0.568,0.118,,0.227,,5.037,,,,,,,,,,,,,,,,,,,,,,,
857,Success,17,17,2,3,3.75,0.004,0.089,0.076,0.221,1.363,1.998,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Success,18,20,0,0,16.594,0.008,0.09,0.039,0.221,0.072,0.598,1.215,1.04,,2.078,,11.232,,,,,,,,,,,,,,,,,,,,
859,Success,17,17,1,0,2.559,0.005,0.09,0.048,0.244,1.111,1.061,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Success,16,16,0,0,1.03,0.008,0.088,0.353,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,Success,18,16,0,1,2.117,0.018,0.103,0.045,0.609,0.106,,1.235,,,,,,,,,,,,,,,,,,,,,,,,,
862,Success,20,16,0,3,6.819,0.012,0.098,0.039,1.11,0.122,,0.139,,0.275,,5.025,,,,,,,,,,,,,,,,,,,,,
863,Success,17,17,2,1,3.379,0.004,0.093,0.037,0.231,1.355,1.658,,,,,,,,,,,,,,,,,,,,,,,,,,
864,Success,16,16,4,0,2.76,0.01,0.087,2.035,0.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Success,17,19,1,0,7.238,0.026,0.101,0.069,0.244,1.095,0.491,,0.999,,4.212,,,,,,,,,,,,,,,,,,,,,,
866,Success,17,17,1,4,4.473,0.007,0.085,0.052,0.22,1.115,2.995,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Success,17,17,1,0,2.63,0.015,0.085,0.064,0.271,1.107,1.088,,,,,,,,,,,,,,,,,,,,,,,,,,
868,Success,19,17,0,3,6.459,0.005,0.107,0.022,0.267,0.035,3.439,0.099,,2.486,,,,,,,,,,,,,,,,,,,,,,,
869,Success,16,18,1,0,3.287,0.03,0.078,0.39,0.243,,0.484,,2.062,,,,,,,,,,,,,,,,,,,,,,,,
870,Success,18,19,1,1,8.866,0.007,0.08,0.078,0.286,0.162,0.568,2.127,1.124,,4.434,,,,,,,,,,,,,,,,,,,,,,
871,Success,17,18,0,5,11.996,0.023,0.087,0.051,0.232,0.636,0.462,,10.505,,,,,,,,,,,,,,,,,,,,,,,,
872,Success,17,16,1,1,1.863,0.009,0.098,0.016,0.638,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,Success,17,16,2,1,2.027,0.004,0.095,0.022,0.607,1.299,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,Success,17,22,1,0,69.999,0.045,0.094,0.083,0.275,1.109,0.552,,1.124,,2.411,,5.815,,12.255,,46.236,,,,,,,,,,,,,,,,
875,Success,19,18,0,1,6.61,0.007,0.097,0.04,0.27,0.068,0.563,0.128,3.003,2.435,,,,,,,,,,,,,,,,,,,,,,,
876,Success,17,18,1,1,3.851,0.025,0.1,0.045,0.243,0.707,0.492,,2.239,,,,,,,,,,,,,,,,,,,,,,,,
877,Success,17,18,1,0,3.751,0.008,0.116,0.019,0.274,0.702,0.557,,2.076,,,,,,,,,,,,,,,,,,,,,,,,
878,Success,18,16,1,0,2.891,0.014,0.109,0.028,0.568,0.047,,2.124,,,,,,,,,,,,,,,,,,,,,,,,,
879,Success,18,17,5,1,15.608,0.031,0.098,0.09,0.258,0.164,1.213,13.755,,,,,,,,,,,,,,,,,,,,,,,,,
880,Success,16,17,0,1,1.864,0.018,0.109,0.35,0.26,,1.127,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Success,18,15,0,1,1.825,0.012,0.46,0.021,,0.107,,1.225,,,,,,,,,,,,,,,,,,,,,,,,,
882,Success,17,16,2,3,3.094,0.012,0.082,0.091,0.892,2.017,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Success,17,17,1,2,2.468,0.015,0.08,0.083,0.233,0.703,1.353,,,,,,,,,,,,,,,,,,,,,,,,,,
884,Success,22,20,3,1,109.657,0.021,0.09,0.062,0.223,0.115,0.467,0.339,0.939,0.673,2.187,1.387,12.824,3.756,,86.574,,,,,,,,,,,,,,,,,
885,Success,16,17,1,1,2.534,0.007,0.088,0.612,0.274,,1.553,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Success,21,16,2,2,36.617,0.012,0.11,0.023,1.016,0.042,,0.102,,0.225,,0.449,,34.639,,,,,,,,,,,,,,,,,,,
887,Success,18,18,0,1,4.558,0.008,0.092,0.016,0.239,0.134,0.551,1.228,2.291,,,,,,,,,,,,,,,,,,,,,,,,
888,Success,21,16,0,3,15.065,0.005,0.099,0.06,1.559,0.162,,0.308,,0.632,,1.327,,10.913,,,,,,,,,,,,,,,,,,,
889,Success,16,19,0,1,8.177,0.012,0.09,0.356,0.221,,0.454,,0.922,,6.122,,,,,,,,,,,,,,,,,,,,,,
890,Success,18,16,1,0,2.997,0.033,0.095,0.06,0.591,0.116,,2.102,,,,,,,,,,,,,,,,,,,,,,,,,
891,Success,16,17,1,0,2.025,0.017,0.088,0.61,0.244,,1.066,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Success,17,17,1,2,3.244,0.026,0.095,0.092,0.246,1.094,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Success,21,17,0,1,14.088,0.012,0.089,0.025,0.231,0.051,1.529,0.12,,0.259,,0.528,,11.245,,,,,,,,,,,,,,,,,,,
894,Success,17,18,1,2,4.557,0.018,0.088,0.06,0.267,1.092,0.524,,2.509,,,,,,,,,,,,,,,,,,,,,,,,
895,Success,16,18,1,1,4.367,0.018,0.086,0.388,0.363,,0.574,,2.938,,,,,,,,,,,,,,,,,,,,,,,,
896,Success,18,21,0,3,49.761,0.008,0.1,0.03,0.243,0.09,0.581,1.227,1.012,,2.002,,6.188,,38.279,,,,,,,,,,,,,,,,,,
897,Success,16,16,1,0,1.29,0.013,0.089,0.614,0.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,Success,17,17,0,2,3.542,0.022,0.094,0.04,0.233,0.638,2.515,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Success,17,16,1,1,1.46,0.041,0.092,0.009,0.609,0.709,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Success,17,19,1,1,9.097,0.007,0.098,0.028,0.244,1.1,0.481,,0.963,,6.178,,,,,,,,,,,,,,,,,,,,,,
901,Success,18,15,1,2,2.682,0.008,0.511,0.022,,0.04,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
902,Success,16,17,0,0,1.786,0.005,0.084,0.353,0.29,,1.054,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Success,19,19,1,0,11.597,0.012,0.082,0.022,0.232,0.148,0.458,0.281,0.92,4.407,5.035,,,,,,,,,,,,,,,,,,,,,,
904,Success,17,22,3,3,134.212,0.004,0.087,0.056,0.219,1.477,0.505,,1.006,,2.07,,7.05,,15.958,,105.78,,,,,,,,,,,,,,,,
905,Success,17,28,0,0,8084.56,0.013,0.092,0.048,0.234,0.634,0.472,,0.923,,2.076,,5.138,,10.735,,23.108,,63.011,,144.137,,351.744,,702.83,,1404.277,,5375.09,,,,
906,Success,17,16,1,0,1.443,0.013,0.11,0.039,0.577,0.704,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Success,16,17,0,1,2.374,0.033,0.101,0.349,0.35,,1.542,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Success,18,16,2,1,5.016,0.012,0.093,0.022,0.85,0.118,,3.92,,,,,,,,,,,,,,,,,,,,,,,,,
909,Success,16,16,1,3,1.725,0.008,0.094,0.389,1.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,Success,20,16,1,1,10.548,0.028,0.087,0.018,0.844,0.117,,0.235,,0.466,,8.753,,,,,,,,,,,,,,,,,,,,,
911,Success,17,18,1,2,4.199,0.007,0.086,0.015,0.272,0.709,0.547,,2.562,,,,,,,,,,,,,,,,,,,,,,,,
912,Success,18,17,0,1,2.909,0.033,0.085,0.06,0.229,0.116,1.169,1.217,,,,,,,,,,,,,,,,,,,,,,,,,
913,Success,18,17,0,0,2.949,0.021,0.091,0.09,0.237,0.166,1.121,1.222,,,,,,,,,,,,,,,,,,,,,,,,,
914,Success,17,16,1,2,1.837,0.03,0.106,0.028,0.933,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,Success,17,17,1,1,2.674,0.013,0.092,0.061,0.23,1.12,1.157,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Success,18,18,0,0,4.262,0.008,0.082,0.015,0.214,0.134,0.512,1.23,2.066,,,,,,,,,,,,,,,,,,,,,,,,
917,Success,18,17,1,0,3.77,0.01,0.095,0.022,0.23,0.161,1.125,2.126,,,,,,,,,,,,,,,,,,,,,,,,,
918,Success,17,16,4,1,3.751,0.013,0.087,0.039,0.62,2.992,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Success,17,17,0,1,2.589,0.015,0.099,0.063,0.229,0.632,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Success,16,17,1,0,2.06,0.012,0.106,0.608,0.28,,1.056,,,,,,,,,,,,,,,,,,,,,,,,,,
921,Success,16,16,4,0,3.302,0.018,0.103,2.597,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,Success,18,16,0,0,2.13,0.005,0.082,0.09,0.569,0.171,,1.214,,,,,,,,,,,,,,,,,,,,,,,,,
923,Success,16,16,1,1,1.12,0.021,0.1,0.389,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,Success,19,17,0,1,4.207,0.01,0.089,0.048,0.217,0.09,1.155,0.16,,2.438,,,,,,,,,,,,,,,,,,,,,,,
925,Success,17,17,1,4,4.861,0.02,0.081,0.06,0.283,1.095,3.323,,,,,,,,,,,,,,,,,,,,,,,,,,
926,Success,19,17,1,0,4.449,0.02,0.087,0.042,0.284,0.089,1.05,0.17,,2.706,,,,,,,,,,,,,,,,,,,,,,,
927,Success,19,17,1,2,6.785,0.012,0.082,0.021,0.244,0.161,1.735,0.307,,4.223,,,,,,,,,,,,,,,,,,,,,,,
928,Success,22,16,1,1,35.048,0.014,0.099,0.025,0.63,0.124,,0.237,,0.47,,1.057,,2.294,,30.099,,,,,,,,,,,,,,,,,
929,Success,16,23,1,0,215.234,0.005,0.091,0.613,0.228,,0.448,,0.903,,2.133,,6.529,,18.471,,30.206,,155.607,,,,,,,,,,,,,,
930,Success,19,17,0,2,5.013,0.018,0.092,0.037,0.226,0.172,1.682,0.331,,2.454,,,,,,,,,,,,,,,,,,,,,,,
931,Success,18,16,1,0,2.231,0.019,0.099,0.034,0.566,0.107,,1.406,,,,,,,,,,,,,,,,,,,,,,,,,
932,Success,19,17,1,1,5.964,0.01,0.09,0.009,0.22,0.101,1.116,0.203,,4.214,,,,,,,,,,,,,,,,,,,,,,,
933,Success,17,16,2,1,1.855,0.012,0.101,0.019,0.848,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,Success,18,16,0,0,1.986,0.015,0.112,0.027,0.569,0.051,,1.212,,,,,,,,,,,,,,,,,,,,,,,,,
935,Success,18,18,0,1,4.347,0.008,0.087,0.015,0.249,0.063,0.502,1.225,2.197,,,,,,,,,,,,,,,,,,,,,,,,
936,Success,18,17,0,1,3.323,0.007,0.101,0.057,0.287,0.105,1.541,1.226,,,,,,,,,,,,,,,,,,,,,,,,,
937,Success,19,18,2,1,9.031,0.025,0.1,0.061,0.218,0.112,0.434,0.237,3.014,4.829,,,,,,,,,,,,,,,,,,,,,,,
938,Success,16,18,1,1,3.734,0.012,0.099,0.388,0.238,,0.521,,2.477,,,,,,,,,,,,,,,,,,,,,,,,
939,Success,21,19,2,1,31.52,0.005,0.091,0.04,0.225,0.075,0.44,0.218,0.873,0.43,4.603,0.94,,23.578,,,,,,,,,,,,,,,,,,,
940,Success,18,17,0,0,2.895,0.018,0.082,0.084,0.271,0.072,1.141,1.226,,,,,,,,,,,,,,,,,,,,,,,,,
941,Success,16,17,0,1,2.276,0.008,0.105,0.352,0.269,,1.541,,,,,,,,,,,,,,,,,,,,,,,,,,
942,Success,17,17,1,1,2.682,0.012,0.101,0.084,0.243,1.094,1.149,,,,,,,,,,,,,,,,,,,,,,,,,,
943,Success,22,17,1,1,33.019,0.007,0.089,0.018,0.24,0.04,1.528,0.109,,0.173,,0.443,,1.135,,29.238,,,,,,,,,,,,,,,,,
944,Success,16,17,1,1,2.37,0.008,0.091,0.386,0.348,,1.537,,,,,,,,,,,,,,,,,,,,,,,,,,
945,Success,16,17,2,2,3.14,0.009,0.086,1.131,0.231,,1.684,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Success,18,17,0,1,2.849,0.007,0.095,0.051,0.239,0.089,1.156,1.211,,,,,,,,,,,,,,,,,,,,,,,,,
947,Success,19,16,0,1,3.366,0.017,0.084,0.03,0.604,0.067,,0.128,,2.436,,,,,,,,,,,,,,,,,,,,,,,
948,Success,16,17,1,0,1.769,0.008,0.084,0.387,0.238,,1.052,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Success,16,19,0,1,6.506,0.007,0.089,0.349,0.303,,0.44,,0.865,,4.453,,,,,,,,,,,,,,,,,,,,,,
950,Success,18,16,2,2,5.153,0.012,0.124,0.088,0.963,0.046,,3.92,,,,,,,,,,,,,,,,,,,,,,,,,
951,Success,17,18,0,1,3.661,0.003,0.087,0.006,0.238,0.636,0.466,,2.225,,,,,,,,,,,,,,,,,,,,,,,,
952,Success,21,17,0,0,14.351,0.003,0.121,0.009,0.279,0.134,1.063,0.267,,0.566,,1.114,,10.794,,,,,,,,,,,,,,,,,,,
953,Success,17,18,1,3,6.348,0.022,0.094,0.04,0.237,1.107,0.475,,4.373,,,,,,,,,,,,,,,,,,,,,,,,
954,Success,17,18,0,0,3.702,0.026,0.092,0.069,0.246,0.638,0.551,,2.08,,,,,,,,,,,,,,,,,,,,,,,,
955,Success,17,18,3,4,14.214,0.022,0.082,0.04,0.223,1.768,0.531,,11.548,,,,,,,,,,,,,,,,,,,,,,,,
956,Success,18,18,1,1,5.281,0.008,0.09,0.066,0.228,0.028,0.54,2.096,2.225,,,,,,,,,,,,,,,,,,,,,,,,
957,Success,16,17,0,0,1.781,0.025,0.094,0.356,0.235,,1.072,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Success,19,19,0,6,62.382,0.007,0.087,0.016,0.216,0.035,0.467,0.324,1.206,2.477,57.547,,,,,,,,,,,,,,,,,,,,,,
959,Success,18,16,0,0,1.994,0.013,0.096,0.033,0.575,0.066,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,
960,Success,17,18,1,0,3.744,0.003,0.082,0.049,0.269,0.769,0.52,,2.051,,,,,,,,,,,,,,,,,,,,,,,,
961,Success,16,19,1,1,7.078,0.007,0.096,0.61,0.289,,0.492,,0.966,,4.619,,,,,,,,,,,,,,,,,,,,,,
962,Success,19,16,0,1,3.884,0.007,0.098,0.075,0.849,0.138,,0.264,,2.454,,,,,,,,,,,,,,,,,,,,,,,
963,Success,19,17,1,1,4.509,0.012,0.091,0.042,0.23,0.084,1.147,0.161,,2.742,,,,,,,,,,,,,,,,,,,,,,,
964,Success,18,18,1,0,5.208,0.003,0.101,0.055,0.229,0.102,0.506,2.12,2.091,,,,,,,,,,,,,,,,,,,,,,,,
